ISBN,title,description,authors,publish_date,publisher,number_of_pages,subjects
0811808173,The Tattooed Map,"Somewhere in Northern Africa, an intrepid traveler awakens with a mysterious mark on her hand that soon develops into a detailed, macabre map spreading across her skin. As Lydia's journal entries unfold--complete with fold-out maps, photos, and drawings--the reader becomes drawn into the conundrum of the tattooed map as Lydia herself. 133 illustrations, 65 in color.",Barbara Hodgson,1995,Chronicle Books,136.0,Fiction
0440217008,Enticed,"Though famine holds her beloved Ireland in its deadly grip, young, innocent Kitty Rooney is a survivor.An exotic gypsy lass with cascading curls of ebony silk and eyes of brown velvet, Kitty vows that someday, somehow, the riches of the earth will be laid at her feet.Then Patrick O'Reilly walks into her life, his eyes burning hungrily over her body, his lips promising her the world, making a woman of her in one sweet, scorching night.""",Virginia Henley,1994,"Random House Digital, Inc.",0.0,Historical fiction
0451186346,The Burglar Who Thought He Was Bogart,"The Edgar Award-winning author of The Burglar who Traded Ted Williams returns with his seventh installment in the hilarious series. Bernie has a new girlfriend, but burlgars cannot live on love alone so he agrees to do a job for an eccentric stranger. All Bernie has to do is infiltrate a posh East Side apartment and remove a black leather portfolio. It's almost too easy to be true.",Lawrence Block,1996,Onyx Books,388.0,Fiction
037322592X,Alias Mommy,"Alias Mommy by Linda O. Johnston released on Oct 25, 2000 is available now for purchase.",Linda O. Johnston,2001,Harlequin Books,260.0,Fiction
059035342X,,,,,,,
0743225198,More George W. Bushisms,"""Most of you probably didn't know that I have a new book out. Some guy put together a collection of my wit and wisdom -- or, as he calls it, my accidental wit and wisdom. [Laughter] But I'm kind of proud that my words are already in book form."" -- President George W. Bush, discussing and reading from George W. Bushisms By now, most of you probably do know about George W. Bushisms, the bestselling collection of misstatements made on the campaign trail by our president. Now, in More George W. Bushisms, Jacob Weisberg reveals that the malapropisms didn't stop on Inauguration Day: ""I've coined new words like misunderstanding and Hispanically."" ""I haven't had a chance to talk, but I'm confident we'll get a bill that I can live with if we don't."" ""Our nation must come together to unite."" ""There's no question that the minute I got elected, the storm clouds on the horizon were getting nearly directly overhead."" These and many other presidential pearls are hilariously on display in More George W. Bushisms.",Jacob Weisberg,2002-11-05,Gallery Books,0.0,Humor
0425186199,Honest Illusions,"Roxy Nouvelle and Luke Callahan, two accomplished illusionists who double as jewel thieves, team up as partners in crime and passion until Luke's mysterious past forces them apart.",Nora Roberts,2002,Berkley Trade,438.0,Fiction
0399501487,Lord of the Flies,"Golding’s iconic 1954 novel, now with a new foreword by Lois Lowry, remains one of the greatest books ever written for young adults and an unforgettable classic for readers of any age. This edition includes a new Suggestions for Further Reading by Jennifer Buehler. At the dawn of the next world war, a plane crashes on an uncharted island, stranding a group of schoolboys. At first, with no adult supervision, their freedom is something to celebrate. This far from civilization they can do anything they want. Anything. But as order collapses, as strange howls echo in the night, as terror begins its reign, the hope of adventure seems as far removed from reality as the hope of being rescued.",William Golding,2003-12-16,Penguin,212.0,Fiction
006092988X,A Tree Grows in Brooklyn,A young girl from an impoverished family comes of age in Brooklyn at the turn of the twentieth-century.,Betty Smith,1998,Perennial,489.0,Fiction
006101351X,The Perfect Storm,"October 1991. It was ""the perfect storm""--a tempest that may happen only once in a century--a nor'easter created by so rare a combination of factors that it could not possibly have been worse. Creating waves ten stories high and winds of 120 miles an hour, the storm whipped the sea to inconceivable levels few people on Earth have ever witnessed. Few, except the six-man crew of the Andrea Gail, a commercial fishing boat tragically headed towards its hellish center.",Sebastian Junger,1998-06-03,HarperTorch,328.0,Nature
0312956126,The Scold's Bridle,A woman doctor in an English village finds herself the center of some nasty attention from police as well as villagers. The will of a murdered woman names her the sole beneficiary and people assume she killed her. By the author of The Sculptress.,Minette Walters,1995-10-15,Macmillan,388.0,Fiction
0786889616,Parallel Lies,"Penzler Pick, June 2001: Ridley Pearson, who has written 14 previous books, many of them featuring his Seattle cop Lou Boldt, ups the ante in his latest thriller.Northern Union Railroad has been experiencing a series of accidents with their freight trains, but it is not until they find a freight car covered with blood that they call in outside help. Peter Tyler used to be a cop until he nearly beat a black man to death and lost his badge. When he gets a second chance via an old friend at the National Transportation Safety Board, he drives a convertible through a snowstorm with the top down (he suffers from claustrophobia) to view the freight car. He arrives at the scene to discover that he will have to deal with Northern Union's own security officer, Nell Priest, a black woman who already knows Tyler's history.Meanwhile, Umberto Alvarez, the train wrecker, is systematically working his way towards his ultimate wreck, Northern's F.A.S.T. train due to make its maiden run from New York to Washington, D.C. Alvarez lost his wife and children when their car stalled between the gates at a crossing and were crushed by one of Northern's trains. Although Northern Union was cleared of all responsibility and Alvarez's wife was found negligent, he doesn't think that's so.As Peter Tyler's investigation proceeds, he begins to come to the same conclusion. Closing in on Alvarez, he tries to interview the crossing guard who was on duty the day the wreck occurred. On arriving at the man's apartment, he finds the man bludgeoned to death--with the same stick with which Tyler beat the black man all that time ago. It's time to get paranoid. Who at Northern is covering up and what role does Nell play in all this As always in a Ridley Pearson thriller, the action doesn't stop until the final page. --Otto Penzler",Ridley Pearson,2002-07-01,Hyperion,402.0,Fiction
0515114863,Honor Bound,"As part of an American mission to sabotage Argentinean arms trading with the Nazis, a young U.S. Marine must deceive his own father, a powerful Argentinian known as ""el Coronel."" Reprint.",W. E. B. Griffin,1994,G.P. Putnam's Sons,550.0,Fiction
0440234743,The Testament,"Heart of darkness... In a plush Virginia office, a rich, angry old man is furiously rewriting his will. With his death just hours away, Troy Phelan wants to send a message to his children, his ex-wives, and his minions, a message that will touch off a vicious legal battle and transform dozens of lives. Because Troy Phelan's new will names a sole surprise heir to his eleven-billion-dollar fortune: a mysterious woman named Rachel Lane, a missionary living deep in the jungles of Brazil. Enter the lawyers. Nate O'Riley is fresh out of rehab, a disgraced corporate attorney handpicked for his last job: to find Rachel Lane at any cost. As Phelan's family circles like vultures in D.C., Nate is crashing through the Brazilian jungle, entering a world where money means nothing, where death is just one misstep away, and where a woman--pursued by enemies and friends alike--holds a stunning surprise of her own....",John Grisham,1999,Island,550.0,Fiction
